,wall_time,step,value
0,1770782691.8856199,500,79.5
1,1770782695.1256,1000,74.23076629638672
2,1770782696.92457,1500,76.10526275634766
3,1770782698.711581,2000,74.69230651855469
4,1770782700.503413,2500,76.0625
5,1770782702.29749,3000,80.8648681640625
6,1770782704.0920691,3500,80.55813598632812
7,1770782705.8870022,4000,79.27999877929688
8,1770782707.6841202,4500,81.70909118652344
9,1770782709.47074,5000,84.38983154296875
10,1770782711.25757,5500,86.53968048095703
11,1770782713.138603,6000,86.44927215576172
12,1770782714.930229,6500,87.79729461669922
13,1770782716.727791,7000,88.30379486083984
14,1770782718.5210948,7500,88.05882263183594
15,1770782720.312994,8000,87.82417297363281
16,1770782722.1067011,8500,89.24468231201172
17,1770782723.7517922,9000,89.97000122070312
18,1770782725.422055,9500,90.37999725341797
19,1770782727.2189922,10000,91.79000091552734
20,1770782729.022208,10500,92.58999633789062
21,1770782730.82413,11000,93.48999786376953
22,1770782732.627563,11500,94.37999725341797
23,1770782734.48685,12000,95.29000091552734
24,1770782736.2844071,12500,94.16000366210938
25,1770782738.080707,13000,96.22000122070312
26,1770782739.874082,13500,98.0199966430664
27,1770782741.667198,14000,97.69000244140625
28,1770782743.465235,14500,95.16999816894531
29,1770782745.254592,15000,93.33999633789062
30,1770782747.049889,15500,94.9800033569336
31,1770782748.843308,16000,95.19000244140625
32,1770782750.64199,16500,96.4800033569336
33,1770782752.440941,17000,97.48999786376953
34,1770782754.232041,17500,96.86000061035156
35,1770782756.093894,18000,98.97000122070312
36,1770782757.892277,18500,99.68000030517578
37,1770782759.698805,19000,100.83000183105469
38,1770782761.506191,19500,101.12000274658203
39,1770782763.3132968,20000,102.58000183105469
40,1770782765.115571,20500,104.61000061035156
41,1770782766.919412,21000,104.61000061035156
42,1770782768.722363,21500,113.19000244140625
43,1770782770.510863,22000,116.69000244140625
44,1770782772.315249,22500,116.69000244140625
45,1770782774.110579,23000,125.83000183105469
46,1770782775.905112,23500,125.83000183105469
47,1770782777.809269,24000,135.32000732421875
48,1770782779.609208,24500,137.4199981689453
49,1770782781.412708,25000,138.0800018310547
50,1770782783.218847,25500,138.0800018310547
51,1770782785.0283709,26000,148.94000244140625
52,1770782786.835179,26500,149.35000610351562
53,1770782788.6220539,27000,149.35000610351562
54,1770782790.4198961,27500,159.22000122070312
55,1770782792.214557,28000,159.1300048828125
56,1770782793.998743,28500,159.1300048828125
57,1770782795.796443,29000,169.22999572753906
58,1770782797.585357,29500,169.22999572753906
59,1770782799.455678,30000,178.50999450683594
60,1770782801.2509062,30500,180.4499969482422
61,1770782803.055166,31000,180.4499969482422
62,1770782804.8645298,31500,191.1300048828125
63,1770782806.662692,32000,193.58999633789062
64,1770782808.451838,32500,197.08999633789062
65,1770782810.247376,33000,199.07000732421875
66,1770782812.043475,33500,199.11000061035156
67,1770782813.8378592,34000,202.57000732421875
68,1770782815.631297,34500,204.75
69,1770782817.4154398,35000,207.47999572753906
70,1770782819.208155,35500,210.22999572753906
71,1770782821.0542321,36000,210.22999572753906
72,1770782822.857134,36500,219.3699951171875
73,1770782824.66288,37000,221.6199951171875
74,1770782826.45805,37500,222.1300048828125
75,1770782828.2501929,38000,227.10000610351562
76,1770782830.0199628,38500,227.10000610351562
77,1770782831.815973,39000,236.55999755859375
78,1770782833.6124978,39500,238.1699981689453
79,1770782835.408295,40000,238.47999572753906
80,1770782837.188011,40500,242.49000549316406
81,1770782838.980594,41000,242.49000549316406
82,1770782840.770122,41500,251.17999267578125
83,1770782842.56522,42000,252.3300018310547
84,1770782844.421067,42500,255.2899932861328
85,1770782846.216871,43000,259.1600036621094
86,1770782848.015245,43500,259.2900085449219
87,1770782849.815289,44000,266.8399963378906
88,1770782851.605985,44500,269.1099853515625
89,1770782853.4012039,45000,275.0199890136719
90,1770782855.193088,45500,275.3399963378906
91,1770782856.97503,46000,281.17999267578125
92,1770782858.766114,46500,279.739990234375
93,1770782860.56128,47000,279.739990234375
94,1770782862.3555892,47500,288.4100036621094
95,1770782864.149343,48000,288.4100036621094
96,1770782866.04582,48500,296.6600036621094
97,1770782867.848924,49000,296.6600036621094
98,1770782869.6531289,49500,305.3800048828125
99,1770782871.459129,50000,307.6300048828125
100,1770782873.256265,50500,307.6300048828125
101,1770782875.052028,51000,316.75
102,1770782876.843287,51500,316.75
103,1770782878.626245,52000,326.6099853515625
104,1770782880.421382,52500,328.8500061035156
105,1770782882.213584,53000,329.04998779296875
106,1770782884.0096362,53500,332.8599853515625
107,1770782885.8047009,54000,336.2900085449219
108,1770782887.679876,54500,330.2099914550781
109,1770782889.474404,55000,329.5799865722656
110,1770782891.281019,55500,326.07000732421875
111,1770782893.08577,56000,316.1400146484375
112,1770782894.8823948,56500,309.8299865722656
113,1770782896.685632,57000,310.6499938964844
114,1770782898.478122,57500,310.6499938964844
115,1770782900.2650418,58000,318.3599853515625
116,1770782902.056844,58500,311.6499938964844
117,1770782903.8540428,59000,312.9700012207031
118,1770782905.611915,59500,315.5199890136719
119,1770782907.400091,60000,300.3500061035156
120,1770782909.295807,60500,290.0799865722656
121,1770782911.094338,61000,284.8599853515625
122,1770782912.8966029,61500,284.8599853515625
123,1770782914.6838348,62000,293.9100036621094
124,1770782916.478796,62500,293.6300048828125
125,1770782918.274953,63000,294.8999938964844
126,1770782920.066159,63500,295.3599853515625
127,1770782921.8495228,64000,294.510009765625
128,1770782923.64321,64500,290.4700012207031
129,1770782925.4216478,65000,282.1099853515625
130,1770782927.220166,65500,280.7699890136719
131,1770782929.0187168,66000,276.3599853515625
132,1770782930.895498,66500,275.17999267578125
133,1770782932.694294,67000,275.19000244140625
134,1770782934.4882932,67500,271.6600036621094
135,1770782936.283602,68000,261.6499938964844
136,1770782938.065856,68500,260.239990234375
137,1770782939.859711,69000,259.6099853515625
138,1770782941.655232,69500,254.1300048828125
139,1770782943.447099,70000,248.17999267578125
140,1770782945.2413208,70500,245.08999633789062
141,1770782947.018073,71000,245.08999633789062
142,1770782948.8067358,71500,253.60000610351562
143,1770782950.586744,72000,248.00999450683594
144,1770782952.4801202,72500,249.9600067138672
145,1770782954.265716,73000,235.1199951171875
146,1770782956.0611079,73500,235.72999572753906
147,1770782957.847373,74000,222.7899932861328
148,1770782959.634804,74500,219.0500030517578
149,1770782961.420038,75000,216.33999633789062
150,1770782963.210332,75500,218.22999572753906
151,1770782965.0066261,76000,218.08999633789062
152,1770782966.7948642,76500,218.08999633789062
153,1770782968.5812109,77000,224.94000244140625
154,1770782970.372375,77500,224.94000244140625
155,1770782972.1683068,78000,230.8699951171875
156,1770782974.020899,78500,231.3800048828125
157,1770782975.8204548,79000,235.64999389648438
158,1770782977.614568,79500,236.58999633789062
159,1770782979.409909,80000,235.7899932861328
160,1770782981.1931121,80500,235.7899932861328
161,1770782982.98813,81000,242.80999755859375
162,1770782984.780264,81500,238.52999877929688
163,1770782986.571877,82000,237.22000122070312
164,1770782988.367424,82500,239.6999969482422
165,1770782990.150452,83000,245.27000427246094
166,1770782991.943538,83500,241.22999572753906
167,1770782993.7383602,84000,242.9499969482422
168,1770782995.59676,84500,242.9600067138672
169,1770782997.398247,85000,250.22000122070312
170,1770782999.193106,85500,251.19000244140625
171,1770783000.9868631,86000,253.77000427246094
172,1770783002.781188,86500,243.8699951171875
173,1770783004.573659,87000,244.58999633789062
174,1770783006.3662028,87500,244.58999633789062
175,1770783008.161391,88000,252.60000610351562
176,1770783009.933388,88500,254.4499969482422
177,1770783011.726175,89000,254.4499969482422
178,1770783013.5103,89500,260.7200012207031
179,1770783015.307172,90000,258.19000244140625
180,1770783017.100277,90500,262.5299987792969
181,1770783018.964772,91000,268.5400085449219
182,1770783020.768944,91500,269.6000061035156
183,1770783022.567306,92000,274.04998779296875
184,1770783024.36472,92500,274.04998779296875
185,1770783026.163785,93000,283.5299987792969
186,1770783027.9518132,93500,283.5299987792969
187,1770783029.740334,94000,292.260009765625
188,1770783031.523354,94500,293.6400146484375
189,1770783033.318409,95000,298.6000061035156
190,1770783035.114978,95500,298.989990234375
191,1770783036.8182678,96000,303.989990234375
192,1770783038.469592,96500,308.55999755859375
193,1770783040.3345659,97000,301.3299865722656
194,1770783042.138099,97500,302.8500061035156
195,1770783043.991677,98000,303.6700134277344
196,1770783045.810261,98500,306.9700012207031
197,1770783047.617672,99000,307.260009765625
198,1770783049.412031,99500,304.30999755859375
199,1770783051.214905,100000,304.4700012207031
200,1770783053.0236318,100500,303.1600036621094
201,1770783054.8314419,101000,304.5199890136719
202,1770783056.6352918,101500,294.6199951171875
203,1770783058.435626,102000,290.6600036621094
204,1770783060.242539,102500,288.95001220703125
205,1770783062.134572,103000,288.32000732421875
206,1770783063.926322,103500,288.3299865722656
207,1770783065.689604,104000,289.5899963378906
208,1770783067.479879,104500,291.0299987792969
209,1770783069.277311,105000,282.3500061035156
210,1770783071.0546901,105500,269.82000732421875
211,1770783072.858222,106000,264.9700012207031
212,1770783074.6509938,106500,266.45001220703125
213,1770783076.446709,107000,260.67999267578125
214,1770783078.254403,107500,260.17999267578125
215,1770783080.060386,108000,259.6300048828125
216,1770783081.86498,108500,254.25
217,1770783083.722704,109000,259.4700012207031
218,1770783085.52706,109500,260.07000732421875
219,1770783087.3179772,110000,266.45001220703125
220,1770783089.121118,110500,266.45001220703125
221,1770783090.926028,111000,269.1099853515625
222,1770783092.722945,111500,271.9800109863281
223,1770783094.51904,112000,271.9800109863281
224,1770783096.3172631,112500,273.489990234375
225,1770783098.112579,113000,272.30999755859375
226,1770783099.914645,113500,272.92999267578125
227,1770783101.721101,114000,274.6700134277344
228,1770783103.527335,114500,273.9800109863281
229,1770783105.417902,115000,266.8500061035156
230,1770783107.219674,115500,259.75
231,1770783109.024534,116000,263.70001220703125
232,1770783110.830383,116500,263.9599914550781
233,1770783112.627889,117000,264.6700134277344
234,1770783114.420545,117500,257.1600036621094
235,1770783116.2111528,118000,250.16000366210938
236,1770783118.001874,118500,242.74000549316406
237,1770783119.791915,119000,245.67999267578125
238,1770783121.5882392,119500,243.2899932861328
239,1770783123.381193,120000,237.88999938964844
240,1770783125.174409,120500,237.88999938964844
241,1770783126.990775,121000,245.8300018310547
242,1770783128.850053,121500,247.4199981689453
243,1770783130.623353,122000,245.86000061035156
244,1770783132.417462,122500,248.24000549316406
245,1770783134.191957,123000,248.05999755859375
246,1770783135.9600132,123500,248.4499969482422
247,1770783137.75679,124000,253.75999450683594
