,wall_time,step,value
0,1770792398.48772,2048,99.75
1,1770792405.120393,4096,98.36585235595703
2,1770792411.8737652,6144,99.08064270019531
3,1770792418.496289,8192,102.0875015258789
4,1770792425.078783,10240,103.87754821777344
5,1770792431.750975,12288,104.4800033569336
6,1770792438.273298,14336,104.1500015258789
7,1770792444.8199081,16384,107.29000091552734
8,1770792451.488203,18432,103.4000015258789
9,1770792458.1056361,20480,102.33000183105469
10,1770792464.595061,22528,102.22000122070312
11,1770792471.277736,24576,104.22000122070312
12,1770792478.1243699,26624,107.88999938964844
13,1770792484.793155,28672,110.5999984741211
14,1770792491.532494,30720,114.27999877929688
15,1770792498.2175171,32768,119.75
16,1770792504.739458,34816,123.20999908447266
17,1770792511.4020422,36864,128.63999938964844
18,1770792518.113471,38912,131.3800048828125
19,1770792524.6789591,40960,139.75
20,1770792531.3287401,43008,158.57000732421875
21,1770792537.9325912,45056,167.6199951171875
22,1770792544.567777,47104,180.11000061035156
23,1770792551.278593,49152,194.0800018310547
24,1770792557.976442,51200,208.88999938964844
25,1770792564.742442,53248,217.9600067138672
26,1770792571.439442,55296,238.61000061035156
27,1770792578.144717,57344,252.74000549316406
28,1770792584.808406,59392,270.9800109863281
29,1770792591.455112,61440,288.3999938964844
30,1770792598.048767,63488,296.239990234375
31,1770792603.911656,65536,319.44000244140625
32,1770792610.489235,67584,333.5400085449219
33,1770792617.019776,69632,351.75
34,1770792623.6848419,71680,370.3999938964844
35,1770792630.333573,73728,388.67999267578125
36,1770792637.0677881,75776,404.2200012207031
37,1770792643.636024,77824,421.0199890136719
38,1770792650.220613,79872,438.1300048828125
39,1770792656.937013,81920,448.9599914550781
40,1770792663.672353,83968,467.92999267578125
41,1770792670.0699992,86016,484.7099914550781
42,1770792676.739289,88064,501.0899963378906
43,1770792683.386964,90112,518.280029296875
44,1770792690.018131,92160,540.4199829101562
45,1770792696.617632,94208,551.52001953125
46,1770792703.214605,96256,567.7899780273438
47,1770792709.8137379,98304,576.3699951171875
48,1770792716.4874,100352,586.3699951171875
49,1770792723.040267,102400,595.1099853515625
50,1770792729.576844,104448,611.9000244140625
51,1770792736.2370281,106496,617.3400268554688
52,1770792742.861675,108544,638.989990234375
53,1770792749.538217,110592,648.8499755859375
54,1770792756.196959,112640,666.1300048828125
55,1770792762.903679,114688,683.2899780273438
56,1770792769.498095,116736,699.77001953125
57,1770792776.14145,118784,716.6400146484375
58,1770792782.763305,120832,731.7999877929688
59,1770792789.347789,122880,741.4099731445312
60,1770792795.855407,124928,749.8599853515625
61,1770792802.501277,126976,762.969970703125
62,1770792809.1841311,129024,763.4199829101562
63,1770792815.781575,131072,764.0399780273438
64,1770792822.499288,133120,779.4199829101562
65,1770792829.262777,135168,776.9299926757812
66,1770792835.915683,137216,776.9299926757812
67,1770792842.5376582,139264,781.5599975585938
68,1770792849.240391,141312,796.280029296875
69,1770792855.840039,143360,801.1599731445312
70,1770792862.382272,145408,801.1400146484375
71,1770792869.071119,147456,807.4400024414062
72,1770792875.714271,149504,807.4400024414062
73,1770792882.359019,151552,812.4400024414062
74,1770792888.928204,153600,799.5900268554688
75,1770792895.602509,155648,795.6900024414062
76,1770792902.164157,157696,809.8499755859375
77,1770792908.7213628,159744,809.8499755859375
78,1770792914.994621,161792,807.02001953125
79,1770792921.6582541,163840,805.719970703125
80,1770792928.33503,165888,812.9400024414062
81,1770792934.885298,167936,812.9400024414062
82,1770792941.455851,169984,809.4600219726562
83,1770792948.0238311,172032,805.9500122070312
84,1770792954.764519,174080,812.4299926757812
85,1770792961.414891,176128,812.719970703125
86,1770792968.004854,178176,812.719970703125
87,1770792974.660896,180224,806.2999877929688
88,1770792981.054878,182272,799.9600219726562
89,1770792987.660201,184320,785.6400146484375
90,1770792994.239634,186368,792.8900146484375
91,1770793001.002867,188416,789.8200073242188
92,1770793007.627841,190464,776.3099975585938
93,1770793014.2413702,192512,770.6400146484375
94,1770793020.78793,194560,762.6099853515625
95,1770793027.207274,196608,744.22998046875
96,1770793033.9596841,198656,736.6699829101562
97,1770793040.5443351,200704,720.4299926757812
