,wall_time,step,value
0,1770793046.086784,500,77.16666412353516
1,1770793049.191264,1000,71.35713958740234
2,1770793052.197688,1500,73.0999984741211
3,1770793055.305622,2000,76.26923370361328
4,1770793058.415215,2500,78.0625
5,1770793061.503907,3000,82.80555725097656
6,1770793064.595551,3500,82.71428680419922
7,1770793067.637223,4000,83.08333587646484
8,1770793070.7112188,4500,83.47169494628906
9,1770793073.570782,5000,83.05000305175781
10,1770793076.6909492,5500,83.0
11,1770793079.795448,6000,84.89705657958984
12,1770793082.874429,6500,88.64383697509766
13,1770793085.903967,7000,87.79747009277344
14,1770793088.964938,7500,86.47674560546875
15,1770793092.0713851,8000,86.59782409667969
16,1770793095.191947,8500,87.16666412353516
17,1770793098.200187,9000,89.98999786376953
18,1770793101.165581,9500,90.18000030517578
19,1770793104.1539168,10000,91.43000030517578
20,1770793107.217524,10500,91.9800033569336
21,1770793110.301606,11000,91.27999877929688
22,1770793113.328514,11500,90.3499984741211
23,1770793116.4402208,12000,87.80000305175781
24,1770793119.554415,12500,87.3499984741211
25,1770793122.646924,13000,86.16000366210938
26,1770793125.765711,13500,85.25
27,1770793128.8346639,14000,84.18000030517578
28,1770793131.687416,14500,79.12999725341797
29,1770793134.78279,15000,78.33999633789062
30,1770793137.851254,15500,79.19999694824219
31,1770793141.0148082,16000,81.12999725341797
32,1770793144.031193,16500,83.88999938964844
33,1770793147.076313,17000,79.58000183105469
34,1770793150.108446,17500,77.80999755859375
35,1770793153.155146,18000,79.37000274658203
36,1770793156.125222,18500,81.29000091552734
37,1770793158.390429,19000,81.97000122070312
38,1770793160.3855438,19500,86.54000091552734
39,1770793163.3868291,20000,89.91999816894531
40,1770793166.525571,20500,91.88999938964844
41,1770793169.5747032,21000,96.5999984741211
42,1770793172.662238,21500,100.37999725341797
43,1770793175.769801,22000,101.79000091552734
44,1770793178.792224,22500,108.3499984741211
45,1770793181.859036,23000,111.13999938964844
46,1770793184.932411,23500,113.2699966430664
47,1770793187.619561,24000,116.36000061035156
48,1770793190.760604,24500,116.36000061035156
49,1770793193.8016582,25000,125.4800033569336
50,1770793196.8861692,25500,128.3300018310547
51,1770793199.931267,26000,129.88999938964844
52,1770793203.002835,26500,137.42999267578125
53,1770793206.134402,27000,137.42999267578125
54,1770793209.19,27500,146.6199951171875
55,1770793212.289078,28000,146.6199951171875
56,1770793215.384845,28500,155.9499969482422
57,1770793217.609324,29000,159.14999389648438
58,1770793220.632959,29500,160.10000610351562
59,1770793223.685431,30000,166.27999877929688
60,1770793226.75482,30500,166.27999877929688
61,1770793229.726221,31000,175.63999938964844
62,1770793232.848824,31500,175.63999938964844
63,1770793235.9702709,32000,184.77000427246094
64,1770793239.065961,32500,187.0399932861328
65,1770793242.163979,33000,194.91000366210938
66,1770793244.614528,33500,196.5800018310547
67,1770793247.6691022,34000,202.5399932861328
68,1770793250.7696269,34500,206.67999267578125
69,1770793253.879618,35000,206.67999267578125
70,1770793256.985159,35500,215.99000549316406
71,1770793260.104661,36000,215.99000549316406
72,1770793263.0648792,36500,225.42999267578125
73,1770793266.118206,37000,225.42999267578125
74,1770793269.198378,37500,234.3699951171875
75,1770793272.09073,38000,236.67999267578125
76,1770793275.1325388,38500,239.33999633789062
77,1770793278.158624,39000,242.02000427246094
78,1770793281.278442,39500,244.42999267578125
79,1770793284.3655949,40000,244.5399932861328
80,1770793287.3623328,40500,244.0399932861328
81,1770793290.43541,41000,244.1999969482422
82,1770793293.465634,41500,245.7100067138672
83,1770793296.595787,42000,248.0399932861328
84,1770793299.495956,42500,250.8300018310547
85,1770793302.579675,43000,250.8800048828125
86,1770793305.684171,43500,250.3000030517578
87,1770793308.751373,44000,244.02000427246094
88,1770793311.839791,44500,242.86000061035156
89,1770793314.8434281,45000,235.0500030517578
90,1770793317.91721,45500,230.3699951171875
91,1770793320.9709172,46000,228.27999877929688
92,1770793323.993909,46500,231.94000244140625
93,1770793326.756732,47000,233.25999450683594
94,1770793329.8001878,47500,235.57000732421875
95,1770793332.851543,48000,229.22999572753906
96,1770793335.963711,48500,231.9600067138672
97,1770793339.05818,49000,225.38999938964844
98,1770793342.17789,49500,220.1199951171875
99,1770793345.2258902,50000,210.25999450683594
100,1770793348.218252,50500,207.39999389648438
101,1770793351.357955,51000,192.6999969482422
102,1770793354.2795599,51500,196.08999633789062
103,1770793357.315681,52000,187.60000610351562
104,1770793360.302764,52500,192.14999389648438
105,1770793363.372517,53000,190.0500030517578
106,1770793366.498828,53500,179.72999572753906
107,1770793369.545023,54000,175.8300018310547
108,1770793372.639746,54500,170.22999572753906
109,1770793375.722841,55000,173.61000061035156
110,1770793378.728429,55500,175.1300048828125
111,1770793381.839905,56000,175.1300048828125
112,1770793384.68959,56500,183.1300048828125
113,1770793387.7862,57000,184.27000427246094
114,1770793390.8778298,57500,184.49000549316406
115,1770793393.95803,58000,184.8000030517578
116,1770793397.0753548,58500,187.75
117,1770793400.192341,59000,188.1999969482422
118,1770793403.264178,59500,191.47999572753906
119,1770793406.3716748,60000,195.14999389648438
120,1770793409.428653,60500,194.75999450683594
121,1770793412.3501592,61000,196.0800018310547
122,1770793415.437173,61500,196.0800018310547
123,1770793418.4991171,62000,205.57000732421875
124,1770793421.561111,62500,209.9199981689453
125,1770793424.659432,63000,210.50999450683594
126,1770793427.616179,63500,212.82000732421875
127,1770793430.658323,64000,214.1699981689453
128,1770793433.64726,64500,216.80999755859375
129,1770793436.730377,65000,220.17999267578125
130,1770793439.53185,65500,222.69000244140625
131,1770793442.673909,66000,225.2100067138672
132,1770793445.754337,66500,228.24000549316406
133,1770793448.8433468,67000,228.24000549316406
134,1770793451.951175,67500,235.77999877929688
135,1770793455.053674,68000,239.4499969482422
136,1770793458.095835,68500,242.0500030517578
137,1770793461.1902778,69000,243.0
138,1770793464.258101,69500,244.8699951171875
139,1770793467.200725,70000,244.8800048828125
140,1770793470.216097,70500,247.08999633789062
141,1770793473.2533262,71000,249.80999755859375
142,1770793476.318364,71500,249.80999755859375
143,1770793479.365543,72000,253.6999969482422
144,1770793482.444909,72500,254.9600067138672
145,1770793485.464942,73000,261.8399963378906
146,1770793488.531311,73500,261.19000244140625
147,1770793491.6024,74000,268.1700134277344
148,1770793494.677692,74500,259.4700012207031
149,1770793497.62012,75000,252.7899932861328
150,1770793500.701364,75500,251.75999450683594
151,1770793503.757407,76000,251.5800018310547
152,1770793506.9142451,76500,254.0399932861328
153,1770793509.975748,77000,253.22000122070312
154,1770793513.0460548,77500,250.64999389648438
155,1770793516.122643,78000,248.22000122070312
156,1770793519.161821,78500,240.8699951171875
157,1770793522.244875,79000,240.22999572753906
158,1770793525.040194,79500,240.9499969482422
159,1770793528.115861,80000,234.55999755859375
160,1770793531.2658718,80500,235.02999877929688
161,1770793534.304894,81000,235.11000061035156
162,1770793537.460232,81500,239.13999938964844
163,1770793540.5017228,82000,239.88999938964844
164,1770793543.572497,82500,240.97999572753906
165,1770793546.703917,83000,240.97999572753906
166,1770793549.851427,83500,247.8300018310547
167,1770793552.799191,84000,247.8300018310547
168,1770793555.871965,84500,256.1199951171875
169,1770793558.625151,85000,262.7799987792969
170,1770793561.63439,85500,262.7799987792969
171,1770793564.686156,86000,265.4200134277344
172,1770793567.7527711,86500,265.4200134277344
173,1770793570.810807,87000,273.45001220703125
174,1770793573.8606038,87500,273.45001220703125
175,1770793576.98352,88000,281.510009765625
176,1770793579.8843799,88500,281.510009765625
177,1770793582.94256,89000,287.5299987792969
178,1770793585.958335,89500,287.5299987792969
179,1770793589.046386,90000,296.5899963378906
180,1770793592.095482,90500,296.5899963378906
181,1770793595.164991,91000,305.44000244140625
182,1770793598.2334368,91500,305.44000244140625
183,1770793601.3016021,92000,313.5799865722656
184,1770793604.376275,92500,315.82000732421875
185,1770793607.343024,93000,315.82000732421875
186,1770793610.461022,93500,323.57000732421875
187,1770793613.5490189,94000,323.57000732421875
188,1770793616.639092,94500,323.57000732421875
189,1770793619.6824262,95000,323.57000732421875
190,1770793622.808301,95500,331.739990234375
191,1770793625.923212,96000,331.739990234375
192,1770793629.013866,96500,336.1000061035156
193,1770793632.115148,97000,336.1000061035156
194,1770793634.9172711,97500,344.3599853515625
195,1770793638.020875,98000,344.3599853515625
196,1770793641.0672581,98500,352.1700134277344
197,1770793644.191913,99000,351.2200012207031
198,1770793647.285022,99500,351.2200012207031
199,1770793650.359054,100000,359.0299987792969
200,1770793653.4694579,100500,359.0299987792969
201,1770793656.527763,101000,366.989990234375
202,1770793659.575596,101500,366.989990234375
203,1770793662.540718,102000,375.8399963378906
204,1770793665.618287,102500,375.8399963378906
205,1770793668.756811,103000,384.3399963378906
206,1770793671.841076,103500,384.3399963378906
207,1770793674.962516,104000,391.3599853515625
208,1770793678.0687318,104500,391.3599853515625
209,1770793681.169024,105000,394.8399963378906
210,1770793684.175796,105500,396.6199951171875
211,1770793687.295799,106000,396.42999267578125
212,1770793690.216083,106500,399.7099914550781
213,1770793693.3391051,107000,392.1700134277344
214,1770793696.420963,107500,392.3999938964844
215,1770793699.4690151,108000,392.3999938964844
216,1770793702.5462022,108500,399.1600036621094
217,1770793705.649249,109000,399.57000732421875
218,1770793708.722195,109500,399.57000732421875
219,1770793711.783629,110000,406.5199890136719
220,1770793714.8079538,110500,406.5199890136719
221,1770793717.754575,111000,415.1199951171875
