,wall_time,step,value
0,1770830924.4245791,2048,206.22222900390625
1,1770830932.41329,4096,188.95237731933594
2,1770830940.456939,6144,198.48275756835938
3,1770830948.385498,8192,202.89999389648438
4,1770830956.398533,10240,202.0
5,1770830964.4185169,12288,208.84210205078125
6,1770830972.356014,14336,213.34327697753906
7,1770830980.370369,16384,217.94667053222656
8,1770830988.2532961,18432,214.31394958496094
9,1770830996.238994,20480,224.1977996826172
10,1770831004.148677,22528,220.1999969482422
11,1770831012.05951,24576,215.1699981689453
12,1770831020.1196768,26624,219.27999877929688
13,1770831028.159903,28672,215.33999633789062
14,1770831036.199241,30720,220.4199981689453
15,1770831044.23406,32768,211.63999938964844
16,1770831051.947659,34816,203.16000366210938
17,1770831059.988891,36864,193.97999572753906
18,1770831068.012904,38912,183.91000366210938
19,1770831076.1262112,40960,187.42999267578125
20,1770831084.115015,43008,191.86000061035156
21,1770831092.104959,45056,195.86000061035156
22,1770831100.174975,47104,205.5
23,1770831108.124685,49152,211.7100067138672
24,1770831116.1101959,51200,219.60000610351562
25,1770831124.034681,53248,218.0500030517578
26,1770831132.102067,55296,224.10000610351562
27,1770831140.04128,57344,219.44000244140625
28,1770831147.967826,59392,229.94000244140625
29,1770831155.919178,61440,230.25999450683594
30,1770831163.742872,63488,235.47000122070312
31,1770831171.724633,65536,230.3800048828125
32,1770831179.7305548,67584,234.0
33,1770831187.700526,69632,224.4600067138672
34,1770831195.728605,71680,219.22000122070312
35,1770831203.666112,73728,212.0399932861328
36,1770831211.655371,75776,209.3699951171875
37,1770831219.472416,77824,211.72000122070312
38,1770831227.445683,79872,218.6199951171875
39,1770831235.4838872,81920,210.58999633789062
40,1770831243.456776,83968,207.1300048828125
41,1770831251.431797,86016,197.16000366210938
42,1770831259.401767,88064,205.5399932861328
43,1770831267.47233,90112,195.27999877929688
44,1770831275.250533,92160,196.00999450683594
45,1770831283.2282119,94208,194.8800048828125
46,1770831291.3322492,96256,203.94000244140625
47,1770831299.250787,98304,202.6300048828125
48,1770831307.3712058,100352,202.3300018310547
49,1770831315.342279,102400,200.52999877929688
50,1770831323.3099542,104448,204.3800048828125
51,1770831331.366132,106496,199.36000061035156
52,1770831339.4069629,108544,193.75999450683594
53,1770831347.4457788,110592,200.14999389648438
54,1770831355.5163689,112640,195.10000610351562
55,1770831363.3565068,114688,180.38999938964844
56,1770831371.326763,116736,180.91000366210938
57,1770831379.248511,118784,185.49000549316406
58,1770831387.3663292,120832,193.88999938964844
59,1770831395.366412,122880,196.60000610351562
60,1770831403.409127,124928,202.2899932861328
61,1770831411.50304,126976,204.5500030517578
62,1770831419.482518,129024,207.5399932861328
63,1770831427.504253,131072,214.52000427246094
64,1770831435.4915059,133120,212.00999450683594
65,1770831443.3805828,135168,213.9199981689453
66,1770831451.422644,137216,222.67999267578125
67,1770831459.390006,139264,227.58999633789062
68,1770831467.605911,141312,218.52999877929688
69,1770831475.684205,143360,219.58999633789062
70,1770831483.605273,145408,217.1300048828125
71,1770831491.452214,147456,211.99000549316406
72,1770831499.506749,149504,201.72000122070312
73,1770831507.523259,151552,187.8800048828125
74,1770831515.5072262,153600,189.8000030517578
75,1770831523.573827,155648,186.38999938964844
76,1770831531.641261,157696,184.8300018310547
77,1770831539.560478,159744,196.39999389648438
78,1770831547.506646,161792,186.85000610351562
79,1770831555.44678,163840,186.5399932861328
80,1770831563.5618272,165888,187.13999938964844
81,1770831571.680609,167936,189.9600067138672
82,1770831579.704549,169984,192.94000244140625
83,1770831587.8095,172032,188.35000610351562
84,1770831595.898485,174080,193.72000122070312
85,1770831603.959106,176128,196.52000427246094
86,1770831611.920456,178176,200.74000549316406
87,1770831619.856044,180224,196.10000610351562
88,1770831627.917035,182272,202.60000610351562
89,1770831635.8332999,184320,212.72999572753906
90,1770831643.8295171,186368,214.85000610351562
91,1770831651.954566,188416,219.91000366210938
92,1770831659.981687,190464,215.1699981689453
93,1770831667.9255319,192512,225.55999755859375
94,1770831675.3590488,194560,220.88999938964844
95,1770831683.361794,196608,213.16000366210938
96,1770831691.295299,198656,206.4499969482422
97,1770831699.197748,200704,207.19000244140625
