,wall_time,step,value
0,1770829433.223787,2048,-918.386474609375
1,1770829441.1113222,4096,-878.8611450195312
2,1770829448.8583941,6144,-842.8396606445312
3,1770829456.697998,8192,-911.1204223632812
4,1770829464.359624,10240,-945.2822875976562
5,1770829472.2353039,12288,-923.3311767578125
6,1770829480.094639,14336,-967.5796508789062
7,1770829487.346615,16384,-937.6695556640625
8,1770829494.96102,18432,-938.5067138671875
9,1770829502.719622,20480,-917.8353271484375
10,1770829510.6263082,22528,-958.8854370117188
11,1770829518.263461,24576,-940.1161499023438
12,1770829526.241714,26624,-918.2449340820312
13,1770829534.000247,28672,-963.9790649414062
14,1770829541.994899,30720,-1033.201904296875
15,1770829549.765397,32768,-1050.335205078125
16,1770829557.3630269,34816,-1020.4793701171875
17,1770829565.317153,36864,-1050.644775390625
18,1770829573.1561081,38912,-1097.2099609375
19,1770829581.045147,40960,-1089.6546630859375
20,1770829588.662165,43008,-1084.165283203125
21,1770829596.29925,45056,-1056.5032958984375
22,1770829604.003438,47104,-1076.86572265625
23,1770829612.0062468,49152,-1080.994140625
24,1770829619.918208,51200,-983.609130859375
25,1770829627.9880471,53248,-1021.6284790039062
26,1770829636.048945,55296,-1032.15771484375
27,1770829644.067907,57344,-1047.24609375
28,1770829652.065195,59392,-1098.7109375
29,1770829660.167221,61440,-1082.4107666015625
30,1770829668.220001,63488,-1133.9122314453125
31,1770829676.2335172,65536,-1167.3067626953125
32,1770829684.2071621,67584,-1183.28759765625
33,1770829692.256883,69632,-1214.4915771484375
34,1770829700.204402,71680,-1209.2042236328125
35,1770829708.2670112,73728,-1192.6907958984375
36,1770829716.296103,75776,-1180.877197265625
37,1770829724.241306,77824,-1134.004150390625
38,1770829732.120397,79872,-1037.3134765625
39,1770829740.2483032,81920,-963.8562622070312
40,1770829748.248647,83968,-915.124267578125
41,1770829756.18888,86016,-915.7224731445312
42,1770829764.177208,88064,-891.0728149414062
43,1770829772.3383338,90112,-849.63037109375
44,1770829780.32319,92160,-861.9191284179688
45,1770829788.385874,94208,-917.933837890625
46,1770829796.3126779,96256,-937.7841186523438
47,1770829804.2021859,98304,-964.9642333984375
48,1770829812.150486,100352,-949.0233764648438
49,1770829820.095465,102400,-900.9093017578125
50,1770829828.0501592,104448,-978.9810791015625
51,1770829836.0386019,106496,-952.1954956054688
52,1770829843.984585,108544,-910.6867065429688
53,1770829852.029773,110592,-931.44775390625
54,1770829860.051712,112640,-893.466552734375
55,1770829867.9475331,114688,-862.2867431640625
56,1770829875.882563,116736,-874.6419067382812
57,1770829883.728738,118784,-898.6922607421875
58,1770829891.672152,120832,-923.5084838867188
59,1770829899.631318,122880,-1018.2593994140625
60,1770829907.621931,124928,-971.2273559570312
61,1770829915.577506,126976,-1033.8858642578125
62,1770829923.5328882,129024,-1044.2982177734375
63,1770829931.405223,131072,-1026.47119140625
64,1770829939.325651,133120,-1040.019287109375
65,1770829947.370552,135168,-1111.4736328125
66,1770829955.32714,137216,-1095.6448974609375
67,1770829963.149996,139264,-1099.495849609375
68,1770829971.119309,141312,-1128.2213134765625
69,1770829979.1971729,143360,-1031.89453125
70,1770829987.2478158,145408,-978.4706420898438
71,1770829995.310901,147456,-987.1104736328125
72,1770830003.248275,149504,-1041.52099609375
73,1770830011.14897,151552,-1039.2279052734375
74,1770830019.23481,153600,-1073.8896484375
75,1770830027.3364968,155648,-994.134521484375
76,1770830035.288318,157696,-1007.9533081054688
77,1770830043.293495,159744,-1043.659912109375
78,1770830051.190258,161792,-1005.7722778320312
79,1770830059.240428,163840,-1014.4662475585938
80,1770830067.327543,165888,-998.5525512695312
81,1770830075.3520682,167936,-970.3213500976562
82,1770830083.4049401,169984,-931.9287719726562
83,1770830091.404119,172032,-945.6795043945312
84,1770830099.443373,174080,-901.6520385742188
85,1770830107.178835,176128,-918.2311401367188
86,1770830115.05031,178176,-913.8796997070312
87,1770830123.099164,180224,-901.7042846679688
88,1770830131.0535932,182272,-920.734375
89,1770830139.035754,184320,-941.421875
90,1770830146.953418,186368,-985.3040161132812
91,1770830154.8754199,188416,-1021.0364379882812
92,1770830163.009651,190464,-1017.3350830078125
93,1770830171.000224,192512,-993.2962036132812
94,1770830178.999163,194560,-1045.718017578125
95,1770830186.996297,196608,-1036.2618408203125
96,1770830194.965576,198656,-1002.6940307617188
97,1770830202.986599,200704,-1025.91455078125
